"sampling_code","day","sample_replicate","test","log_conc","loc","days_since_last_irrigation","hr_harvest_packaging","hr_harvest_arrival","hr_arrival_packaging"
"0322_B","2","1","APC",4.68534442018552,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","2","APC",4.89317939313575,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","3","APC",5.30510260827019,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","1","GN",4.34688792658092,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","2","GN",4.22108153520003,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","3","GN",4.87090955409234,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","1","PC",5.44030961174315,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","2","PC",4.86806303130233,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","2","3","PC",5.22024422933087,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","1","APC",6.0217250120013,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","2","APC",5.95034070459448,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","3","APC",7.23442211298943,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","1","GN",6.01039494816841,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","2","GN",5.91135408920214,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","3","GN",6.91708960610305,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","1","PC",6.70358711364547,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","2","PC",6.67898137959772,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","7","3","PC",7.75844223732858,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","1","APC",6.86588437780951,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","2","APC",6.7592011411985,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","3","APC",6.50265656484115,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","1","GN",6.95083558942848,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","2","GN",6.76942030638019,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","3","GN",6.34159429615059,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","1","PC",7.7170672036205,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","2","PC",7.54532132125342,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","12","3","PC",6.99382089694428,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","1","APC",6.50426802144037,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","2","APC",6.41528078589669,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","3","APC",7.47325497514351,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","1","GN",6.43226536001987,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","2","GN",6.2276076542912,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","3","GN",7.15926000231516,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","1","PC",7.30969335669068,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","2","PC",6.99385968137513,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","17","3","PC",8.0299121468018,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","1","APC",6.83551511922633,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","2","APC",6.55480154798664,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","3","APC",6.48265606200145,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","1","GN",6.61366636960997,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","2","GN",6.55480154798664,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","3","GN",6.48265606200145,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","1","PC",7.15078555400492,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","2","PC",7.63848329526094,"AZ",1,213,97.9166666666667,115.083333333333
"0322_B","22","3","PC",7.30031585366877,"AZ",1,213,97.9166666666667,115.083333333333
"0422_A","3","1","APC",7.49194119869214,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","2","APC",7.3375053580977,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","3","APC",7.55229356450957,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","1","GN",7.11880768596476,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","2","GN",6.95436026609009,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","3","GN",7.24593473534053,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","1","PC",7.75907967457939,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","2","PC",7.46222904420302,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","3","3","PC",7.77169916885835,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","1","APC",8.57779435184626,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","2","APC",8.95761545299497,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","3","APC",8.66214516572652,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","1","GN",8.24457967281088,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","2","GN",8.6395521180322,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","3","GN",8.24888839897038,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","1","PC",8.65783643956702,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","2","PC",8.9638345733299,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","7","3","PC",9.26312883808499,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","1","APC",9.11966707814116,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","2","APC",9.28809287604006,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","3","APC",9.23394908461304,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","1","GN",8.59580241987917,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","2","GN",8.83360136775364,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","3","GN",8.82167462351681,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","1","PC",9.5619441526182,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","2","PC",9.55389760777807,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","14","3","PC",9.57943738627206,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","1","APC",9.20544002544291,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","2","APC",9.37752127701089,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","3","APC",9.40664081935998,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","1","GN",8.71074376353851,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","2","GN",8.87651810086466,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","3","GN",8.87184896024622,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","1","PC",9.51919973091412,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","2","PC",9.56416699187929,"AZ",2,252,208.966666666667,43.0333333333333
"0422_A","21","3","PC",9.67979208088538,"AZ",2,252,208.966666666667,43.0333333333333
"0422_B","5","1","APC",6.6158983526677,"CA",3,271.5,72.9,198.6
"0422_B","5","2","APC",6.66755757098343,"CA",3,271.5,72.9,198.6
"0422_B","5","3","APC",6.21624734742259,"CA",3,271.5,72.9,198.6
"0422_B","5","1","GN",6.27623895464759,"CA",3,271.5,72.9,198.6
"0422_B","5","2","GN",6.3945562989197,"CA",3,271.5,72.9,198.6
"0422_B","5","3","GN",6.17952454039785,"CA",3,271.5,72.9,198.6
"0422_B","5","1","PC",6.86287858710806,"CA",3,271.5,72.9,198.6
"0422_B","5","2","PC",6.89188093972765,"CA",3,271.5,72.9,198.6
"0422_B","5","3","PC",6.63927169904809,"CA",3,271.5,72.9,198.6
"0422_B","7","1","APC",6.60900331177753,"CA",3,271.5,72.9,198.6
"0422_B","7","2","APC",6.95536800102706,"CA",3,271.5,72.9,198.6
"0422_B","7","3","APC",6.44795741740383,"CA",3,271.5,72.9,198.6
"0422_B","7","1","GN",6.36596526309124,"CA",3,271.5,72.9,198.6
"0422_B","7","2","GN",6.79283325262668,"CA",3,271.5,72.9,198.6
"0422_B","7","3","GN",6.21482765737779,"CA",3,271.5,72.9,198.6
"0422_B","7","1","PC",7.05308244063225,"CA",3,271.5,72.9,198.6
"0422_B","7","2","PC",7.38397682946555,"CA",3,271.5,72.9,198.6
"0422_B","7","3","PC",6.8391640434169,"CA",3,271.5,72.9,198.6
"0422_B","14","1","APC",7.27952199057469,"CA",3,271.5,72.9,198.6
"0422_B","14","2","APC",7.78288994954567,"CA",3,271.5,72.9,198.6
"0422_B","14","3","APC",8.42630594268467,"CA",3,271.5,72.9,198.6
"0422_B","14","1","GN",7.13155501997427,"CA",3,271.5,72.9,198.6
"0422_B","14","2","GN",7.5534122424713,"CA",3,271.5,72.9,198.6
"0422_B","14","3","GN",7.93677542998318,"CA",3,271.5,72.9,198.6
"0422_B","14","1","PC",7.58963164409059,"CA",3,271.5,72.9,198.6
"0422_B","14","2","PC",8.17953161799242,"CA",3,271.5,72.9,198.6
"0422_B","14","3","PC",8.63903734111815,"CA",3,271.5,72.9,198.6
"0522_A","2","1","APC",5.24729503711185,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","2","APC",5.47505826725051,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","3","APC",5.83368853564431,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","1","GN",5.05276941470673,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","2","GN",5.38328789389486,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","3","GN",5.72253808352164,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","1","PC",5.41770916327584,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","2","PC",5.94288944619994,"CA",2,206,104.166666666667,101.833333333333
"0522_A","2","3","PC",6.12336378043116,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","1","APC",6.663696925844,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","2","APC",6.97409673421186,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","3","APC",6.44802270413384,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","1","GN",6.38702627603946,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","2","GN",6.54334422206356,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","3","GN",6.08004591883924,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","1","PC",7.41009158010816,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","2","PC",7.49513654457002,"CA",2,206,104.166666666667,101.833333333333
"0522_A","7","3","PC",7.06198191876151,"CA",2,206,104.166666666667,101.833333333333
"0522_B","2","1","APC",5.88559032253825,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","2","APC",6.38365453177168,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","3","APC",5.62933950735959,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","1","GN",5.80694162650451,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","2","GN",6.29262670098958,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","3","GN",5.60610966664111,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","1","PC",6.93822054114383,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","2","PC",7.50482625313648,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","2","3","PC",6.85389415035187,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","1","APC",6.82192324021054,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","2","APC",6.98951097090495,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","3","APC",6.79273417233768,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","1","GN",6.96561141283168,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","2","GN",7.06667692571725,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","3","GN",6.90923974140911,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","1","PC",8.21357315959873,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","2","PC",8.2657173828439,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","7","3","PC",8.04051865604843,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","1","APC",7.52463636717038,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","2","APC",7.71682801094458,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","3","APC",7.691685823084,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","1","GN",7.63767588047897,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","2","GN",7.85478725754539,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","3","GN",7.60540423661843,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","1","PC",8.73095160883193,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","2","PC",8.96576033801687,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","14","3","PC",8.95385888221055,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","1","APC",7.9083525151579,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","2","APC",7.82703733649334,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","3","APC",7.87131256791225,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","1","GN",7.80386540384551,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","2","GN",7.7730555240271,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","3","GN",7.91127586785727,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","1","PC",9.04739950567757,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","2","PC",8.9617359103908,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","21","3","PC",8.93223784711993,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","1","APC",8.76113950890147,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","2","APC",8.93460281729741,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","3","APC",8.71954776496263,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","1","GN",8.6539295392536,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","2","GN",8.57108037342906,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","3","GN",8.37021308972409,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","1","PC",9.77778118022069,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","2","PC",9.85898869177114,"CA",2,231,78.2333333333333,152.766666666667
"0522_B","28","3","PC",9.59206183934045,"CA",2,231,78.2333333333333,152.766666666667
"0522_C","3","1","APC",7.46755016557061,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","2","APC",6.42934203983673,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","3","APC",6.46666405351399,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","1","GN",7.07093827561528,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","2","GN",5.89174003773569,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","3","GN",6.05858441349107,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","1","PC",7.54842957277294,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","2","PC",6.47726559215392,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","3","3","PC",6.62223364542507,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","1","APC",7.82761344535335,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","2","APC",7.53682009213152,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","3","APC",7.48103449325186,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","1","GN",7.46154985470303,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","2","GN",7.50512315594508,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","3","GN",7.37291200297011,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","1","PC",8.16318425072046,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","2","PC",8.01986059827071,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","7","3","PC",8.2095768754475,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","1","APC",8.6069964833997,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","2","APC",8.1966095242357,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","3","APC",8.3684468575035,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","1","GN",8.47882877666121,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","2","GN",7.98238017148954,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","3","GN",8.20910732454193,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","1","PC",8.93150757491321,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","2","PC",8.5529005512051,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","14","3","PC",8.78703363615318,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","1","APC",8.79659184102543,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","2","APC",8.85090574378945,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","3","APC",8.4597019520865,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","1","GN",8.47000774088906,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","2","GN",8.6345198898746,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","3","GN",8.24458658512911,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","1","PC",9.20313202145939,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","2","PC",9.21572974222944,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","21","3","PC",8.96101801601582,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","1","APC",9.06287198022408,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","2","APC",8.74302122030371,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","3","APC",9.25121002391624,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","1","GN",8.93098438366045,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","2","GN",8.51044860529558,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","3","GN",9.0307993368122,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","1","PC",9.49398035214877,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","2","PC",9.08768501289851,"CA",0,233.5,146.116666666667,87.3833333333333
"0522_C","28","3","PC",9.70006241431519,"CA",0,233.5,146.116666666667,87.3833333333333
"0622_A","5","1","APC",6.76929013877396,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","2","APC",6.46860124903517,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","3","APC",6.10072533575996,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","1","GN",6.57056518800474,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","2","GN",6.43383914277596,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","3","GN",6.18815945688414,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","1","PC",6.82643302491053,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","2","PC",6.87840436353989,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","5","3","PC",6.6652807116038,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","1","APC",6.74923911602826,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","2","APC",6.55365634743796,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","3","APC",6.88971071386826,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","1","GN",6.64417735100066,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","2","GN",6.44029948337948,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","3","GN",6.77278994927581,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","1","PC",6.97394978362502,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","2","PC",6.96772585641054,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","7","3","PC",7.42639460256484,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","1","APC",8.02717939444291,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","2","APC",7.70459750251215,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","3","APC",7.42718344655396,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","1","GN",7.8929802967154,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","2","GN",7.6337902920683,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","3","GN",7.34499669036661,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","1","PC",8.93118464938563,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","2","PC",8.53233265130952,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","14","3","PC",8.23894329791869,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","1","APC",8.19875754706084,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","2","APC",8.58106720947204,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","3","APC",8.79144453174261,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","1","GN",8.04065738930271,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","2","GN",8.38106379301095,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","3","GN",8.56959578212625,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","1","PC",8.78951926358437,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","2","PC",9.17661591718588,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","21","3","PC",9.73299277055373,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","28","1","APC",8.91086386588018,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","28","2","APC",8.84090476238449,"CA",2,247,73.6666666666667,173.333333333333
"0622_A","28","3","APC",8.58892491423624,"CA",2,247,73.6666666666667,173.333333333333
